"MacroTrends Data Download"
"GOOGL - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2006-03-28,9.2319,9.3847,9.2185,9.3683,8870707
2006-03-29,9.4364,9.9098,9.4257,9.8099,18629827
2006-03-30,9.667,9.7732,9.5275,9.6475,14597904
2006-03-31,9.655,9.7327,9.538,9.6863,35671117
2006-04-03,9.6745,9.7475,9.6348,9.6788,8058027
2006-04-04,9.6838,10.0563,9.64,10.0424,15595413
2006-04-05,10.1384,10.2965,10.0047,10.1331,13309947
2006-04-06,10.0958,10.2796,10.0695,10.2123,8530067
2006-04-07,10.2428,10.2538,10.0344,10.0876,6966188
2006-04-10,10.1104,10.361,10.065,10.3414,9248528
2006-04-11,10.3424,10.409,10.0891,10.1745,11013216
2006-04-12,10.1581,10.216,10.0635,10.1569,5968923
2006-04-13,10.149,10.1771,9.9471,9.9883,6497184
2006-04-17,10.0203,10.2451,9.9555,10.104,8194250
2006-04-18,10.1315,10.1787,9.9718,10.0399,7981826
2006-04-19,10.2468,10.2733,10.1017,10.1955,6725181
2006-04-20,10.2081,10.332,10.1383,10.3072,11978903
2006-04-21,11.1493,11.1944,10.833,10.8561,22377258
2006-04-24,10.9132,11.0448,10.8417,10.9405,8767659
2006-04-25,10.919,10.9539,10.5804,10.6092,9485301
2006-04-26,10.6236,10.6807,10.519,10.5796,7221311
2006-04-27,10.5036,10.603,10.4162,10.4321,8269052
2006-04-28,10.3972,10.5737,10.3396,10.3802,7355788
2006-05-01,10.3934,10.4174,9.8986,9.9073,10271833
2006-05-02,9.9615,9.9965,9.6466,9.8055,13000805
2006-05-03,9.8439,9.9719,9.7081,9.7898,7983951
2006-05-04,9.8112,9.9065,9.7411,9.8042,4615238
2006-05-05,9.875,9.9515,9.7304,9.793,6010455
2006-05-08,9.8132,9.8631,9.6875,9.805,5077697
2006-05-09,9.8277,10.1582,9.7794,10.1532,9069454
2006-05-10,10.141,10.2254,9.9808,10.0086,6136951
2006-05-11,10.0195,10.0516,9.5615,9.6117,8814167
2006-05-12,9.5258,9.5588,9.2777,9.2921,10009456
2006-05-15,9.3368,9.4416,9.146,9.3435,8520345
2006-05-16,9.3383,9.3599,9.1868,9.2218,6442212
2006-05-17,9.2047,9.4339,9.195,9.3013,10406441
2006-05-18,9.4076,9.483,9.2071,9.2141,5789628
2006-05-19,9.271,9.3013,8.9553,9.19,11309894
2006-05-22,9.1361,9.2648,9.0715,9.2131,8536491
2006-05-23,9.2941,9.5342,9.2779,9.3281,8906671
2006-05-24,9.372,9.5233,9.2295,9.4689,9480388
2006-05-25,9.415,9.5123,9.2468,9.5121,8131568
2006-05-26,9.5509,9.5839,9.4386,9.4714,3637059
2006-05-30,9.3952,9.4627,9.2255,9.2377,4276274
2006-05-31,9.2839,9.3944,9.1095,9.2347,7919003
2006-06-01,9.2775,9.5122,9.2293,9.503,6230879
2006-06-02,9.6078,9.6138,9.3746,9.424,6338343
2006-06-05,9.343,9.4739,9.2926,9.2998,5516039
2006-06-06,9.3531,9.6862,9.346,9.686,10177171
2006-06-07,9.7668,9.807,9.5994,9.5996,8844003
2006-06-08,9.6304,9.7924,9.4029,9.7682,10280302
2006-06-09,9.7407,9.8212,9.5708,9.6011,6107847
2006-06-12,9.645,9.6984,9.4627,9.4761,4979689
2006-06-13,9.4602,9.6117,9.3912,9.5999,7593507
2006-06-14,9.682,9.7136,9.4011,9.5469,7707847
2006-06-15,9.6023,9.7421,9.5124,9.7111,6732469
2006-06-16,9.6639,9.7093,9.6365,9.7036,5252782
2006-06-19,9.7074,9.8055,9.6113,9.6401,8132871
2006-06-20,9.6373,9.7327,9.5996,9.6161,3993598
2006-06-21,9.7126,10.0339,9.68,9.9875,8676441
2006-06-22,9.9739,10.0837,9.6366,9.9334,5953471
2006-06-23,10.0031,10.1768,9.953,10.0553,5271965
2006-06-26,10.1022,10.1408,10.0155,10.0394,3521621
2006-06-27,10.0764,10.1333,9.9597,9.9922,4074168
2006-06-28,10.0342,10.0956,9.9627,10.0864,3680772
2006-06-29,10.1331,10.3867,10.0792,10.377,6606755
2006-06-30,10.322,10.4148,10.2408,10.4148,5789750
2006-07-03,10.4323,10.525,10.4177,10.5108,2140603
2006-07-05,10.4691,10.501,10.3231,10.4676,4946456
2006-07-06,10.5152,10.565,10.4805,10.5106,3657898
2006-07-07,10.5816,10.6273,10.329,10.4425,5993156
2006-07-10,10.5167,10.5612,10.3414,10.3866,4401890
2006-07-11,10.3942,10.5568,10.2583,10.5446,5925147
2006-07-12,10.4832,10.4994,10.3501,10.363,4867842
2006-07-13,10.2823,10.3901,10.1042,10.1539,6866130
2006-07-14,10.1911,10.2199,9.9,10.0215,7492420
2006-07-17,10.0495,10.2078,10.027,10.1306,5767172
2006-07-18,10.1768,10.1972,9.8786,10.0104,8432449
2006-07-19,9.8107,9.9629,9.802,9.9098,8450769
2006-07-20,10.0409,10.0449,9.5784,9.6147,12521849
2006-07-21,9.5903,9.7297,9.3805,9.6889,11662421
2006-07-24,9.7563,9.7829,9.4679,9.7086,8013925
2006-07-25,9.5626,9.7188,9.5323,9.6704,5705872
2006-07-26,9.6416,9.7337,9.5124,9.5745,5486854
2006-07-27,9.6209,9.624,9.387,9.4975,5598012
2006-07-28,9.4876,9.6753,9.4808,9.6397,4052388
2006-07-31,9.6366,9.6656,9.5201,9.6018,4559775
2006-08-01,9.5648,9.5812,9.3265,9.3265,5415216
2006-08-02,9.3286,9.3676,9.0703,9.1207,7042890
2006-08-03,9.0649,9.386,9.0246,9.3234,6278333
2006-08-04,9.4269,9.4547,9.2329,9.2851,5057021
2006-08-07,9.2268,9.4313,9.2181,9.387,3914434
2006-08-08,9.5079,9.5496,9.4153,9.4627,5690920
2006-08-09,9.5074,9.5541,9.3475,9.3619,4276688
2006-08-10,9.2859,9.38,9.2506,9.2938,4228237
2006-08-11,9.2988,9.3207,9.1399,9.1523,3736415
2006-08-14,9.2268,9.317,9.1565,9.1754,4926743
2006-08-15,9.2916,9.4794,9.2541,9.462,6647502
2006-08-16,9.5243,9.6477,9.4905,9.6296,5806730
2006-08-17,9.5966,9.6862,9.5352,9.5819,5040175
2006-08-18,9.5946,9.6139,9.4565,9.5213,4911717
2006-08-21,9.3907,9.413,9.3191,9.3708,3982039
2006-08-22,9.3816,9.4195,9.3097,9.3954,4130775
2006-08-23,9.3793,9.3949,9.2556,9.2747,3607793
2006-08-24,9.2998,9.3485,9.2457,9.2822,3456410
2006-08-25,9.266,9.3217,9.2516,9.2705,2448022
2006-08-28,9.3289,9.4615,9.3138,9.4615,4132009
2006-08-29,9.4573,9.4955,9.3683,9.4118,4416668
2006-08-30,9.4183,9.5535,9.4009,9.4565,4014531
2006-08-31,9.4752,9.4913,9.3932,9.4014,2936633
2006-09-01,9.4626,9.4697,9.3681,9.4031,2649774
2006-09-05,9.4347,9.572,9.3743,9.5462,4042315
2006-09-06,9.4901,9.5172,9.4295,9.4414,3693321
2006-09-07,9.4228,9.4814,9.3735,9.4004,3709638
2006-09-08,9.3564,9.4575,9.3564,9.3845,3059882
2006-09-11,9.3947,9.5544,9.3825,9.5395,4494545
2006-09-12,9.5621,9.7541,9.5591,9.7336,5400697
2006-09-13,9.8142,10.1025,9.8129,10.0978,9688285
2006-09-14,10.0414,10.0906,9.9826,10.0335,5325046
2006-09-15,10.1204,10.1842,10.102,10.18,7752571
2006-09-18,10.183,10.3988,10.1699,10.2995,7052234
2006-09-19,10.3185,10.3193,9.7543,10.0292,14183113
2006-09-20,10.1109,10.1182,9.801,9.8601,9076002
2006-09-21,9.942,10.1446,9.9311,10.1047,10608456
2006-09-22,10.0583,10.1197,9.9685,10.0285,4613283
2006-09-25,10.0732,10.1694,9.9967,10.0335,5590349
2006-09-26,10.0712,10.1253,9.9785,10.1052,5246490
2006-09-27,10.091,10.2132,9.9934,10.0071,5831778
2006-09-28,10.0359,10.1079,9.948,10.0235,5065983
2006-09-29,10.0619,10.0743,9.9696,9.9818,3289415
2006-10-02,9.9818,10.0837,9.9545,9.9704,3624930
2006-10-03,9.9667,10.0951,9.8897,10.0351,5423093
2006-10-04,10.0581,10.3263,10.0104,10.3246,6611080
2006-10-05,10.2997,10.3876,10.2043,10.2279,5609631
2006-10-06,10.1885,10.4788,10.1768,10.4438,7280642
2006-10-09,10.5506,10.7282,10.5163,10.6549,7516686
2006-10-10,10.7184,10.8747,10.4907,10.5965,9711797
2006-10-11,10.556,10.6775,10.5247,10.5928,5593439
2006-10-12,10.6439,10.6717,10.5307,10.6161,4806171
2006-10-13,10.6241,10.6673,10.5695,10.6127,3595199
2006-10-16,10.6226,10.6598,10.4646,10.4748,4286447
2006-10-17,10.4388,10.5245,10.3494,10.4472,5105746
2006-10-18,10.5057,10.5493,10.3692,10.4142,5966422
2006-10-19,10.4371,11.2984,10.4207,10.5819,11390633
2006-10-20,11.3997,11.4273,11.2656,11.4166,11556558
2006-10-23,11.4814,12.0368,11.434,11.9409,14974690
2006-10-24,11.8292,11.8684,11.7082,11.7554,8583312
2006-10-25,11.8578,12.1327,11.8001,12.0855,9098113
2006-10-26,12.1123,12.2186,12.0258,12.0482,6976795
2006-10-27,12.0184,12.0517,11.735,11.8023,6547641
2006-10-30,11.7931,11.9331,11.6735,11.8364,6513460
2006-10-31,11.8734,11.9752,11.7686,11.8319,6232893
2006-11-01,11.8908,11.8999,11.5555,11.6111,5385639
2006-11-02,11.611,11.7658,11.5832,11.6709,5196441
2006-11-03,11.7285,11.7663,11.5505,11.7178,4869933
2006-11-06,11.7668,11.9131,11.7311,11.8458,4953175
2006-11-07,11.8459,11.8972,11.7171,11.737,4860291
2006-11-08,11.6819,11.9648,11.6384,11.7974,7898883
2006-11-09,11.8346,11.9089,11.7194,11.7385,4840474
2006-11-10,11.767,11.7904,11.6803,11.7613,2773928
2006-11-13,11.7949,11.9506,11.776,11.9471,4308009
2006-11-14,11.9389,12.1688,11.934,12.1525,7168220
2006-11-15,12.2551,12.4146,12.2178,12.2178,8292545
2006-11-16,12.2941,12.3607,12.2334,12.3164,5022287
2006-11-17,12.2506,12.4098,12.2444,12.3882,5451832
2006-11-20,12.3785,12.3785,12.2357,12.2953,5071180
2006-11-21,12.3323,12.6666,12.3147,12.6579,8363582
2006-11-22,12.6907,12.7411,12.5618,12.6172,4466481
2006-11-24,12.5301,12.6046,12.5177,12.5425,1721540
2006-11-27,12.4522,12.4625,12.0396,12.0396,7263446
2006-11-28,11.9487,12.1664,11.8479,12.1575,7737187
2006-11-29,12.2752,12.2876,11.9774,12.037,6266947
2006-11-30,12.0256,12.1798,11.96,12.041,5528620
2006-12-01,12.0701,12.1299,11.8843,11.9414,5587052
2006-12-04,11.9961,12.1062,11.9054,12.042,4863432
2006-12-05,12.1053,12.156,12.043,12.0954,4070879
2006-12-06,12.0945,12.2295,12.0338,12.1379,4416326
2006-12-07,12.1756,12.2146,11.9816,11.9871,4628963
2006-12-08,11.9697,12.1351,11.9215,12.0236,3941413
2006-12-11,12.0437,12.1425,12.016,12.0191,3238336
2006-12-12,12.0171,12.0795,11.9284,11.9657,4180681
2006-12-13,12.0381,12.0582,11.8476,11.8965,4617690
2006-12-14,11.9278,12.0147,11.8535,11.9742,4713348
2006-12-15,11.987,12.0236,11.9176,11.9291,5149517
2006-12-18,11.9837,11.9896,11.4427,11.4944,7954903
2006-12-19,11.4676,11.6561,11.3876,11.6392,6501232
2006-12-20,11.6731,11.7104,11.4827,11.4968,4347978
2006-12-21,11.5287,11.5552,11.2345,11.3304,6898138
2006-12-22,11.3627,11.391,11.2442,11.315,3957635
2006-12-26,11.3384,11.4117,11.2905,11.3635,2057747
2006-12-27,11.4249,11.6254,11.4024,11.6242,4198698
2006-12-28,11.6017,11.6379,11.4807,11.4884,3092192
2006-12-29,11.477,11.5358,11.4214,11.4368,2540422
2007-01-03,11.5738,11.8386,11.4524,11.6133,7614881
2007-01-04,11.6483,12.0196,11.6322,12.0025,7822591
2007-01-05,11.9836,12.1078,11.8746,12.1001,6817609
2007-01-08,12.1126,12.1667,11.9762,12.0105,4717085
2007-01-09,12.0569,12.1264,11.9513,12.0581,5340602
2007-01-10,12.0317,12.2581,11.9722,12.1565,5876167
2007-01-11,12.3489,12.4617,12.3234,12.4113,7151749
2007-01-12,12.4677,12.5425,12.4183,12.5425,4433519
2007-01-16,12.6058,12.7412,12.5003,12.5246,7506823
2007-01-17,12.5026,12.6113,12.2787,12.3507,6647219
2007-01-18,12.2823,12.3308,12.1062,12.116,5876104
2007-01-19,12.1197,12.1888,12.0889,12.1637,4940779
2007-01-22,12.232,12.2357,11.8843,11.9424,5360710
2007-01-23,11.9411,12.0396,11.8542,11.8979,4617354
2007-01-24,12.0319,12.4069,12.0033,12.3952,6010820
2007-01-25,12.4431,12.5301,12.0622,12.1225,6318710
2007-01-26,12.1931,12.3662,12.0962,12.315,5453720
2007-01-29,12.3686,12.3872,12.1823,12.2314,4738863
2007-01-30,12.2693,12.3686,12.2002,12.2772,4144239
2007-01-31,12.3311,12.5424,12.3067,12.4555,11839877
2007-02-01,12.5672,12.5675,11.9595,11.9651,15516364
2007-02-02,11.9864,12.0457,11.8673,11.9588,6231893
2007-02-05,11.8596,11.8718,11.5785,11.6026,7150861
2007-02-06,11.626,11.7551,11.6051,11.7099,5275887
2007-02-07,11.768,11.7813,11.6429,11.6734,4088093
2007-02-08,11.6248,11.7664,11.5528,11.6988,4043637
2007-02-09,11.7142,11.7397,11.4621,11.4719,4820060
2007-02-12,11.4417,11.4841,11.3011,11.3823,5704616
2007-02-13,11.4038,11.4939,11.3568,11.4025,4032198
2007-02-14,11.425,11.6516,11.4054,11.5721,5656639
2007-02-15,11.5738,11.577,11.4427,11.4613,4001167
2007-02-16,11.4944,11.6769,11.476,11.6717,6127931
2007-02-20,11.6351,11.7414,11.5418,11.7253,4026648
2007-02-21,11.6692,11.8887,11.617,11.8187,5571077
2007-02-22,11.889,12.0269,11.7822,11.8185,5700777
2007-02-23,11.816,11.8458,11.6186,11.6886,3852647
2007-02-26,11.7435,11.8036,11.518,11.5473,3939090
2007-02-27,11.3006,11.4198,11.1062,11.1459,9255077
2007-02-28,11.1866,11.2676,11.0036,11.1628,7967691
2007-03-01,10.9944,11.2366,10.9281,11.1325,8618976
2007-03-02,11.055,11.1442,10.8953,10.8953,6533318
2007-03-05,10.854,11.0648,10.8535,10.9515,6277418
2007-03-06,11.1136,11.4,11.1114,11.364,7476841
2007-03-07,11.4916,11.5028,11.2831,11.3165,6481593
2007-03-08,11.4055,11.5614,11.2783,11.2937,5321922
2007-03-09,11.3752,11.3851,11.179,11.25,4934682
2007-03-12,11.2403,11.3068,11.204,11.2944,3436580
2007-03-13,11.1791,11.2243,10.9983,11.0033,6328425
2007-03-14,11.0083,11.1432,10.9034,11.1268,7948732
2007-03-15,11.1234,11.172,11.0259,11.0818,3914338
2007-03-16,11.0684,11.0945,10.9254,10.9492,5616110
2007-03-19,11.0088,11.1392,10.9437,11.1078,5157773
2007-03-20,11.0719,11.1168,11.0175,11.0592,3395129
2007-03-21,11.0597,11.3396,11.0576,11.3391,5754351
2007-03-22,11.3158,11.4787,11.2393,11.4755,5637176
2007-03-23,11.4609,11.509,11.3523,11.4703,4082392
2007-03-26,11.4385,11.549,11.316,11.549,4667269
2007-03-27,11.513,11.5547,11.4332,11.5147,3703188
2007-03-28,11.4713,11.5599,11.4285,11.4715,4600692
2007-03-29,11.5379,11.5739,11.3007,11.4477,3958325
2007-03-30,11.477,11.5092,11.3289,11.3791,3354751
2007-04-02,11.3692,11.3883,11.2292,11.3883,3420270
2007-04-03,11.5254,11.7788,11.5242,11.7378,6465477
2007-04-04,11.7265,11.7477,11.6627,11.6985,3749478
2007-04-05,11.7054,11.7251,11.6638,11.7108,2694657
2007-04-09,11.7472,11.7477,11.5636,11.6287,3038819
2007-04-10,11.601,11.6927,11.5529,11.5862,2956865
2007-04-11,11.5753,11.6583,11.4896,11.5373,3777815
2007-04-12,11.5242,11.6236,11.4805,11.6084,2687529
2007-04-13,11.6346,11.6426,11.5082,11.581,2763758
2007-04-16,11.6348,11.8469,11.6272,11.7792,5039693
2007-04-17,11.7675,11.8319,11.7129,11.7427,3180782
2007-04-18,11.7044,11.919,11.6615,11.8224,5621326
2007-04-19,11.7851,11.97,11.663,11.7142,11087480
2007-04-20,12.1828,12.232,11.9717,11.9831,12064428
2007-04-23,11.9241,12.0458,11.8784,11.8988,5632007
2007-04-24,11.887,11.921,11.811,11.8602,3666054
2007-04-25,11.9215,11.9555,11.8249,11.8716,3934532
2007-04-26,11.8743,12.032,11.8497,11.9508,4093550
2007-04-27,11.9233,11.9812,11.8801,11.897,2903589
2007-04-30,11.9005,11.9551,11.7075,11.7075,3613549
2007-05-01,11.7275,11.7429,11.5283,11.6483,3629596
2007-05-02,11.6397,11.7,11.5672,11.5684,3039285
2007-05-03,11.5793,11.7743,11.5562,11.7534,3566086
2007-05-04,11.6762,11.7934,11.5709,11.701,3919924
2007-05-07,11.7265,11.7432,11.5856,11.6054,2996337
2007-05-08,11.577,11.6277,11.5424,11.5939,2883186
2007-05-09,11.5777,11.7161,11.5211,11.6545,3860518
2007-05-10,11.5996,11.6605,11.4501,11.4613,3661058
2007-05-11,11.4703,11.5987,11.4496,11.5922,2912894
2007-05-14,11.5609,11.6113,11.4249,11.469,3843561
2007-05-15,11.4735,11.4879,11.3604,11.3751,4087996
2007-05-16,11.4744,11.7511,11.4005,11.7381,6505684
2007-05-17,11.7343,11.8028,11.6933,11.697,4625551
2007-05-18,11.7236,11.7402,11.6669,11.6811,3663826
2007-05-21,11.6615,11.9017,11.5917,11.6881,6109763
2007-05-22,11.7477,11.8969,11.7477,11.8187,3810200
2007-05-23,11.9419,12.0063,11.7663,11.7718,5019892
2007-05-24,11.8011,11.9017,11.7104,11.7807,4142238
2007-05-25,11.9141,12.0445,11.8538,12.009,5307305
2007-05-29,12.0457,12.2146,12.0209,12.0983,5177598
2007-05-30,12.0333,12.3895,11.996,12.3835,7190947
2007-05-31,12.4322,12.6363,12.3452,12.3663,8854611
2007-06-01,12.4431,12.5429,12.3668,12.4281,4762958
2007-06-04,12.3664,12.6793,12.3584,12.5939,7045970
2007-06-05,12.6604,12.8902,12.5824,12.8862,10368623
2007-06-06,12.8342,12.9343,12.7972,12.8715,7826953
2007-06-07,12.9088,13.0764,12.729,12.7924,10551459
2007-06-08,12.8208,12.9061,12.6532,12.803,6310096
2007-06-11,12.7665,12.8715,12.6666,12.6999,4614542
2007-06-12,12.6348,12.7081,12.497,12.5369,6371043
2007-06-13,12.5942,12.6303,12.3857,12.5485,6980609
2007-06-14,12.5519,12.5644,12.4605,12.4888,4586276
2007-06-15,12.6217,12.6418,12.4489,12.5646,6127551
2007-06-18,12.5718,12.8157,12.5236,12.7958,4807865
2007-06-19,12.7662,12.8467,12.7049,12.7738,4322064
2007-06-20,12.8395,12.8839,12.6432,12.666,4304090
2007-06-21,12.691,12.798,12.5742,12.7687,4375983
2007-06-22,12.8261,13.0389,12.8182,13.0387,7137888
2007-06-25,13.138,13.2873,12.999,13.0993,7865379
2007-06-26,13.2311,13.2428,13.07,13.1698,5643639
2007-06-27,13.0392,13.1135,12.9041,13.0714,6076658
2007-06-28,13.0362,13.1509,13.0093,13.0394,4136423
2007-06-29,13.0646,13.0988,12.9016,12.9821,3850915
2007-07-02,13.0513,13.2093,13.0193,13.1728,3453782
2007-07-03,13.1897,13.2727,13.1013,13.2712,1855878
2007-07-05,13.3014,13.521,13.2167,13.4522,4903043
2007-07-06,13.4427,13.5078,13.3802,13.3968,2726105
2007-07-09,13.4863,13.6288,13.4182,13.4753,3695284
2007-07-10,13.5059,13.5856,13.4527,13.4947,3825403
2007-07-11,13.5014,13.5732,13.412,13.5228,3282942
2007-07-12,13.5573,13.5935,13.4172,13.5441,3414030
2007-07-13,13.6081,13.7264,13.5918,13.7137,5196844
2007-07-16,13.6676,13.8732,13.643,13.7344,6550018
2007-07-17,13.7853,13.8521,13.7192,13.7843,4280351
2007-07-18,13.7567,13.7719,13.5064,13.6477,6031504
2007-07-19,13.7461,13.7475,13.4674,13.6251,10501351
2007-07-20,12.7138,12.994,12.6544,12.918,17634097
2007-07-23,12.8904,12.915,12.7201,12.729,6300080
2007-07-24,12.6493,12.8825,12.5949,12.766,5529050
2007-07-25,12.84,12.841,12.5565,12.6607,5500324
2007-07-26,12.6354,12.731,12.3905,12.617,6824688
2007-07-27,12.6301,12.8311,12.5549,12.7136,5416849
2007-07-30,12.7392,12.8986,12.6791,12.8184,3933523
2007-07-31,12.9207,12.9259,12.6666,12.6666,4237383
2007-08-01,12.6791,12.8286,12.6205,12.7397,4384964
2007-08-02,12.759,12.7905,12.6418,12.6917,3128914
2007-08-03,12.6679,12.7461,12.4929,12.4929,3150539
2007-08-06,12.4928,12.6703,12.4803,12.6666,3618754
2007-08-07,12.6605,12.9121,12.6428,12.8162,4230830
2007-08-08,12.8986,13.0586,12.8427,13.0586,4035131
2007-08-09,12.9349,13.0844,12.7816,12.7841,4795225
2007-08-10,12.6711,12.8834,12.5581,12.8094,5830450
2007-08-13,12.9035,12.9088,12.7419,12.8032,3154833
2007-08-14,12.8087,12.8505,12.617,12.6319,3594569
2007-08-15,12.6418,12.7086,12.3365,12.3574,5367910
2007-08-16,12.2201,12.3296,11.9331,12.2077,8565856
2007-08-17,12.3547,12.4431,12.211,12.4194,5440318
2007-08-20,12.4794,12.482,12.3189,12.3666,2677070
2007-08-21,12.392,12.6209,12.3628,12.5824,3582920
2007-08-22,12.6656,12.8218,12.648,12.7349,3163028
2007-08-23,12.8156,12.8189,12.5921,12.721,3053209
2007-08-24,12.7314,12.8045,12.6294,12.7908,2453821
2007-08-27,12.7767,12.8517,12.7014,12.7476,2307473
2007-08-28,12.7046,12.7903,12.562,12.5772,3247529
2007-08-29,12.613,12.7486,12.5979,12.7382,2527974
2007-08-30,12.7252,12.8007,12.681,12.7014,2627131
2007-08-31,12.7436,12.828,12.7031,12.7972,2955171
2007-09-04,12.7914,13.1137,12.7816,13.043,3665164
2007-09-05,12.9994,13.1504,12.9709,13.1087,3286326
2007-09-06,13.1474,13.1591,12.8713,13.0024,3598667
2007-09-07,12.8619,12.946,12.8356,12.8991,3634921
2007-09-10,12.9468,12.9664,12.6885,12.7779,3201573
2007-09-11,12.8402,12.9559,12.8089,12.948,2683240
2007-09-12,12.9281,13.1132,12.8901,12.9808,2960483
2007-09-13,13.0158,13.0941,12.995,13.0337,1876479
2007-09-14,12.9945,13.1701,12.9701,13.1323,2740055
2007-09-17,13.0771,13.1454,13.0161,13.0466,2180688
2007-09-18,13.077,13.3435,13.0211,13.2943,4180185
2007-09-19,13.3936,13.6465,13.3835,13.5819,5485258
2007-09-20,13.5856,13.829,13.5615,13.7304,5483155
2007-09-21,13.8175,13.928,13.7303,13.9109,7948752
2007-09-24,13.9333,14.1931,13.9085,14.1077,5251129
2007-09-25,14.0078,14.1459,13.9797,14.132,2703114
2007-09-26,14.1667,14.2013,14.0032,14.1111,3320447
2007-09-27,14.1998,14.2,14.052,14.0947,2018456
2007-09-28,14.0823,14.1456,14.011,14.0892,2479002
2007-10-01,14.1561,14.5132,14.1471,14.4685,4668635
2007-10-02,14.4891,14.8227,14.4054,14.5142,7002346
2007-10-03,14.5604,14.6284,14.4141,14.505,3849945
2007-10-04,14.5316,14.5316,14.3322,14.3811,2957220
2007-10-05,14.5817,14.8025,14.5793,14.7541,5029862
2007-10-08,14.7778,15.1568,14.7517,15.1409,4984692
2007-10-09,15.2773,15.4926,15.1104,15.2791,8699571
2007-10-10,15.4324,15.5397,15.3192,15.5325,5300187
2007-10-11,15.7374,15.9304,15.1254,15.4483,11625827
2007-10-12,15.4975,15.8557,15.355,15.8306,6772168
2007-10-15,15.8574,15.8919,15.2881,15.4014,6891586
2007-10-16,15.3611,15.5457,15.1997,15.2993,5935912
2007-10-17,15.6583,15.7464,15.4382,15.7337,5971713
2007-10-18,15.7814,15.9295,15.6098,15.886,11687432
2007-10-19,16.257,16.3546,15.9756,16.0124,15649350
2007-10-22,15.8624,16.268,15.803,16.1624,6609285
2007-10-23,16.4232,16.8293,16.3921,16.7838,6739623
2007-10-24,16.7078,16.826,16.3812,16.785,7344465
2007-10-25,16.8561,16.8633,16.4803,16.6035,5746294
2007-10-26,16.7405,16.803,16.5923,16.7547,3328364
2007-10-29,16.8334,16.8888,16.6924,16.8697,3042693
2007-10-30,16.827,17.3834,16.827,17.2557,6813522
2007-10-31,17.4027,17.5594,17.2872,17.5594,6824968
2007-11-01,17.4549,17.7263,17.4298,17.4653,6476811
2007-11-02,17.6466,17.7229,17.3195,17.665,5766131
2007-11-05,17.5592,18.1364,17.5363,18.0226,8814026
2007-11-06,18.3184,18.4235,18.0065,18.4235,8364968
2007-11-07,18.4071,18.559,17.9603,18.2037,8180264
2007-11-08,18.2449,18.2521,16.8188,17.2326,16385250
2007-11-09,16.784,16.9355,16.4222,16.4907,11300753
2007-11-12,16.336,16.6387,15.5529,15.6984,10150555
2007-11-13,16.0193,16.415,15.6985,16.4058,8362300
2007-11-14,16.7219,16.7768,15.8027,15.9371,8003153
2007-11-15,15.8598,16.0816,15.498,15.6383,6911269
2007-11-16,15.7449,15.7834,15.2998,15.7372,8969864
2007-11-19,15.6369,15.8152,15.3615,15.544,5485742
2007-11-20,15.808,16.3698,15.7183,16.1075,9692388
2007-11-21,15.989,16.6397,15.947,16.405,6961098
2007-11-23,16.6405,16.8461,16.5936,16.8069,2718425
2007-11-26,16.8938,17.2216,16.5163,16.5411,6736461
2007-11-27,16.7596,16.8001,16.1502,16.7291,8836848
2007-11-28,16.9412,17.244,16.6936,17.1933,7842714
2007-11-29,17.1559,17.455,17.0819,17.3111,6157114
2007-11-30,17.6588,17.6603,16.9413,17.212,7833183
2007-12-03,17.1624,17.2614,16.9172,16.9269,4288127
2007-12-04,16.8469,17.1869,16.8174,16.9922,4200033
2007-12-05,17.205,17.359,17.0751,17.3486,4173763
2007-12-06,17.331,17.7969,17.3113,17.7646,4871272
2007-12-07,17.7579,17.8326,17.6464,17.7549,3813115
2007-12-10,17.7827,18.0016,17.7333,17.8431,3826111
2007-12-11,17.8808,17.9069,17.3553,17.3658,6085444
2007-12-12,17.7333,17.7412,17.0999,17.3694,6110219
2007-12-13,17.2939,17.3265,16.9189,17.2378,5141333
2007-12-14,17.0754,17.3781,17.0692,17.1362,3644284
2007-12-17,17.0876,17.2719,16.4833,16.6214,5444573
2007-12-18,16.7438,16.8072,16.2059,16.7237,7111811
2007-12-19,16.745,16.8764,16.6156,16.8235,4387048
2007-12-20,17.0336,17.162,16.904,17.1295,4386466
2007-12-21,17.333,17.3672,17.2177,17.3034,5331674
2007-12-24,17.2611,17.4037,17.2132,17.4037,1616128
2007-12-26,17.3607,17.7139,17.3411,17.6548,2506549
2007-12-27,17.5612,17.783,17.404,17.404,2920273
2007-12-28,17.508,17.583,17.2996,17.4484,2513839
2007-12-31,17.3501,17.4475,17.1516,17.174,2341950
2008-01-02,17.2085,17.3203,16.8325,17.0178,4271758
2008-01-03,17.0195,17.059,16.8024,17.0212,3227668
2008-01-04,16.8811,16.9127,16.2679,16.3176,5317177
